metro_nonmetro,county_name,state_abbr,geoId,value
Metropolitan,"Anchorage Municipality",AK,us-ak-020,0.08400029711612
Metropolitan,"Fairbanks North Star Borough",AK,us-ak-090,0.07100059916117
Metropolitan,"Matanuska-Susitna Borough",AK,us-ak-170,0.08900070550963
Metropolitan,"Autauga County",AL,us-al-001,0.12700203576071
Metropolitan,"Baldwin County",AL,us-al-003,0.10300056102538
Metropolitan,"Bibb County",AL,us-al-007,0.13600642459703
Metropolitan,"Blount County",AL,us-al-009,0.1460013479908
Metropolitan,"Calhoun County",AL,us-al-015,0.17000104138944
Metropolitan,"Chilton County",AL,us-al-021,0.19000030655099
Metropolitan,"Colbert County",AL,us-al-033,0.16700028595939
Metropolitan,"Elmore County",AL,us-al-051,0.15100086323436
Metropolitan,"Etowah County",AL,us-al-055,0.17300079176564
Metropolitan,"Geneva County",AL,us-al-061,0.19300699300699
Metropolitan,"Greene County",AL,us-al-063,0.21800571610035
Metropolitan,"Hale County",AL,us-al-065,0.17801521187975
Metropolitan,"Henry County",AL,us-al-067,0.16300560521133
Metropolitan,"Houston County",AL,us-al-069,0.16400051354474
Metropolitan,"Jefferson County",AL,us-al-073,0.12700013391716
Metropolitan,"Lauderdale County",AL,us-al-077,0.14600022407708
Metropolitan,"Lawrence County",AL,us-al-079,0.22000237369941
Metropolitan,"Lee County",AL,us-al-081,0.10300029373505
Metropolitan,"Limestone County",AL,us-al-083,0.12800170309395
Metropolitan,"Lowndes County",AL,us-al-085,0.17001972386588
Metropolitan,"Madison County",AL,us-al-089,0.13100010636698
Metropolitan,"Mobile County",AL,us-al-097,0.14700011703054
Metropolitan,"Montgomery County",AL,us-al-101,0.162
Metropolitan,"Morgan County",AL,us-al-103,0.12100031414082
Metropolitan,"Pickens County",AL,us-al-107,0.19001148105626
Metropolitan,"Russell County",AL,us-al-113,0.16600047585058
Metropolitan,"Shelby County",AL,us-al-117,0.10500050921682
Metropolitan,"St. Clair County",AL,us-al-115,0.14300033411293
Metropolitan,"Tuscaloosa County",AL,us-al-125,0.12200020868114
Metropolitan,"Washington County",AL,us-al-129,0.125
Metropolitan,"Benton County",AR,us-ar-007,0.09600004237243
Metropolitan,"Cleveland County",AR,us-ar-025,0.15500730400909
Metropolitan,"Craighead County",AR,us-ar-031,0.13800031310338
Metropolitan,"Crawford County",AR,us-ar-033,0.14000043424452
Metropolitan,"Crittenden County",AR,us-ar-035,0.16600409237065
Metropolitan,"Faulkner County",AR,us-ar-045,0.10400071005392
Metropolitan,"Franklin County",AR,us-ar-047,0.144
Metropolitan,"Garland County",AR,us-ar-051,0.15900073091782
Metropolitan,"Grant County",AR,us-ar-053,0.16900890295048
Metropolitan,"Jefferson County",AR,us-ar-069,0.14600042724254
Metropolitan,"Lincoln County",AR,us-ar-079,0.14801144228107
Metropolitan,"Little River County",AR,us-ar-081,0.20800426894344
Metropolitan,"Lonoke County",AR,us-ar-085,0.14100114635078
Metropolitan,"Madison County",AR,us-ar-087,0.12100645588479
Metropolitan,"Miller County",AR,us-ar-091,0.125
Metropolitan,"Perry County",AR,us-ar-105,0.12301383905689
Metropolitan,"Poinsett County",AR,us-ar-111,0.21000788022065
Metropolitan,"Pulaski County",AR,us-ar-119,0.12100015287663
Metropolitan,"Saline County",AR,us-ar-125,0.10800058275711
Metropolitan,"Sebastian County",AR,us-ar-131,0.14600145168866
Metropolitan,"Washington County",AR,us-ar-143,0.09500006015327
Metropolitan,"Cochise County",AZ,us-az-003,0.10300075098104
Metropolitan,"Coconino County",AZ,us-az-005,0.07700018490944
Metropolitan,"Maricopa County",AZ,us-az-013,0.08700002709496
Metropolitan,"Mohave County",AZ,us-az-015,0.14000071730866
Metropolitan,"Pima County",AZ,us-az-019,0.08700001408907
Metropolitan,"Pinal County",AZ,us-az-021,0.13400024164841
Metropolitan,"Yavapai County",AZ,us-az-025,0.109
Metropolitan,"Yuma County",AZ,us-az-027,0.12000026696389
Metropolitan,"Alameda County",CA,us-ca-001,0.07000002358359
Metropolitan,"Butte County",CA,us-ca-007,0.10400036387619
Metropolitan,"Contra Costa County",CA,us-ca-013,0.08500002902808
Metropolitan,"El Dorado County",CA,us-ca-017,0.08000027125632
Metropolitan,"Fresno County",CA,us-ca-019,0.09700008543408
Metropolitan,"Imperial County",CA,us-ca-025,0.0920004821407
Metropolitan,"Kern County",CA,us-ca-029,0.09700001314631
Metropolitan,"Kings County",CA,us-ca-031,0.12900033306371
Metropolitan,"Los Angeles County",CA,us-ca-037,0.088
Metropolitan,"Madera County",CA,us-ca-039,0.1210007150584
Metropolitan,"Marin County",CA,us-ca-041,0.08200037683085
Metropolitan,"Merced County",CA,us-ca-047,0.13100059756988
Metropolitan,"Monterey County",CA,us-ca-053,0.09100009041241
Metropolitan,"Napa County",CA,us-ca-055,0.09800065246773
Metropolitan,"Orange County",CA,us-ca-059,0.08600003249828
Metropolitan,"Placer County",CA,us-ca-061,0.07000013772777
Metropolitan,"Riverside County",CA,us-ca-065,0.09700003109492
Metropolitan,"Sacramento County",CA,us-ca-067,0.09400004965525
Metropolitan,"San Benito County",CA,us-ca-069,0.09700048943063
Metropolitan,"San Bernardino County",CA,us-ca-071,0.10400001051614
Metropolitan,"San Diego County",CA,us-ca-073,0.07600001759028
Metropolitan,"San Francisco County",CA,us-ca-075,0.06100007409952
Metropolitan,"San Joaquin County",CA,us-ca-077,0.10300004454265
Metropolitan,"San Luis Obispo County",CA,us-ca-079,0.09100002263007
Metropolitan,"San Mateo County",CA,us-ca-081,0.08100000338205
Metropolitan,"Santa Barbara County",CA,us-ca-083,0.08
Metropolitan,"Santa Clara County",CA,us-ca-085,0.08500004110253
Metropolitan,"Santa Cruz County",CA,us-ca-087,0.06200007672683
Metropolitan,"Shasta County",CA,us-ca-089,0.12400078986053
Metropolitan,"Solano County",CA,us-ca-095,0.09400002399031
Metropolitan,"Sonoma County",CA,us-ca-097,0.08300021336816
Metropolitan,"Stanislaus County",CA,us-ca-099,0.10200019280222
Metropolitan,"Sutter County",CA,us-ca-101,0.13100017455053
Metropolitan,"Tulare County",CA,us-ca-107,0.10900031548101
Metropolitan,"Ventura County",CA,us-ca-111,0.08700002054683
Metropolitan,"Yolo County",CA,us-ca-113,0.0780003021072
Metropolitan,"Yuba County",CA,us-ca-115,0.1270020762272
Metropolitan,"Adams County",CO,us-co-001,0.07400006735443
Metropolitan,"Arapahoe County",CO,us-co-005,0.07100009441781
Metropolitan,"Boulder County",CO,us-co-013,0.05500006114288
Metropolitan,"Broomfield County",CO,us-co-014,0.06900127164238
Metropolitan,"Clear Creek County",CO,us-co-019,0.06300012701639
Metropolitan,"Denver County",CO,us-co-031,0.05100004154422
Metropolitan,"Douglas County",CO,us-co-035,0.05600020177223
Metropolitan,"El Paso County",CO,us-co-041,0.06600006307308
Metropolitan,"Elbert County",CO,us-co-039,0.06700158917312
Metropolitan,"Gilpin County",CO,us-co-047,0.05701047542305
Metropolitan,"Jefferson County",CO,us-co-059,0.06200008521116
Metropolitan,"Larimer County",CO,us-co-069,0.05400007608324
Metropolitan,"Mesa County",CO,us-co-077,0.08600005250308
Metropolitan,"Park County",CO,us-co-093,0.056
Metropolitan,"Pueblo County",CO,us-co-101,0.1
Metropolitan,"Teller County",CO,us-co-119,0.07100262785527
Metropolitan,"Weld County",CO,us-co-123,0.07500023059965
Metropolitan,"Fairfield County",CT,us-ct-001,0.07300002289613
Metropolitan,"Hartford County",CT,us-ct-003,0.10200012058664
Metropolitan,"Middlesex County",CT,us-ct-007,0.08400049649351
Metropolitan,"New Haven County",CT,us-ct-009,0.10200006407039
Metropolitan,"New London County",CT,us-ct-011,0.09800038454143
Metropolitan,"Tolland County",CT,us-ct-013,0.07900043459365
Metropolitan,"Windham County",CT,us-ct-015,0.11000033546915
Metropolitan,"District Of Columbia",DC,us-dc-001,0.08100008218352
Metropolitan,"Kent County",DE,us-de-001,0.13900045991108
Metropolitan,"New Castle County",DE,us-de-003,0.10600017217137
Metropolitan,"Sussex County",DE,us-de-005,0.12900065499617
Metropolitan,"Alachua County",FL,us-fl-001,0.09300003895902
Metropolitan,"Baker County",FL,us-fl-003,0.14500480307397
Metropolitan,"Bay County",FL,us-fl-005,0.12000056620733
Metropolitan,"Brevard County",FL,us-fl-009,0.13100012178108
Metropolitan,"Broward County",FL,us-fl-011,0.09100004437649
Metropolitan,"Charlotte County",FL,us-fl-015,0.12800046013446
Metropolitan,"Citrus County",FL,us-fl-017,0.13300106447061
Metropolitan,"Clay County",FL,us-fl-019,0.12000025399567
Metropolitan,"Collier County",FL,us-fl-021,0.09100001987189
Metropolitan,"Duval County",FL,us-fl-031,0.13000004248877
Metropolitan,"Escambia County",FL,us-fl-033,0.13000046305456
Metropolitan,"Flagler County",FL,us-fl-035,0.1260007624857
Metropolitan,"Gadsden County",FL,us-fl-039,0.20500157914382
Metropolitan,"Gilchrist County",FL,us-fl-041,0.15101017549034
Metropolitan,"Hernando County",FL,us-fl-053,0.1520001076774
Metropolitan,"Highlands County",FL,us-fl-055,0.15500118511496
Metropolitan,"Hillsborough County",FL,us-fl-057,0.10600000949744
Metropolitan,"Indian River County",FL,us-fl-061,0.1090007603599
Metropolitan,"Jefferson County",FL,us-fl-065,0.14300680984809
Metropolitan,"Lake County",FL,us-fl-069,0.12900046339544
Metropolitan,"Lee County",FL,us-fl-071,0.10800006080229
Metropolitan,"Leon County",FL,us-fl-073,0.0820001277687
Metropolitan,"Levy County",FL,us-fl-075,0.16000253068455
Metropolitan,"Manatee County",FL,us-fl-081,0.11000019572408
Metropolitan,"Marion County",FL,us-fl-083,0.154000191728
Metropolitan,"Martin County",FL,us-fl-085,0.10200072139552
Metropolitan,"Miami-Dade County",FL,us-fl-086,0.07700001988209
Metropolitan,"Nassau County",FL,us-fl-089,0.10800111341354
Metropolitan,"Okaloosa County",FL,us-fl-091,0.11500048608186
Metropolitan,"Orange County",FL,us-fl-095,0.08800002381007
Metropolitan,"Osceola County",FL,us-fl-097,0.11900013966697
Metropolitan,"Palm Beach County",FL,us-fl-099,0.11100006219507
Metropolitan,"Pasco County",FL,us-fl-101,0.12600009853188
Metropolitan,"Pinellas County",FL,us-fl-103,0.1
Metropolitan,"Polk County",FL,us-fl-105,0.13300020375887
Metropolitan,"Santa Rosa County",FL,us-fl-113,0.11700015971161
Metropolitan,"Sarasota County",FL,us-fl-115,0.09700012729304
Metropolitan,"Seminole County",FL,us-fl-117,0.10100007612646
Metropolitan,"St. Johns County",FL,us-fl-109,0.08200032578596
Metropolitan,"St. Lucie County",FL,us-fl-111,0.12300028152119
Metropolitan,"Sumter County",FL,us-fl-119,0.16600050287419
Metropolitan,"Volusia County",FL,us-fl-127,0.13100020457885
Metropolitan,"Wakulla County",FL,us-fl-129,0.09400277800474
Metropolitan,"Walton County",FL,us-fl-131,0.12700112739572
Metropolitan,"Barrow County",GA,us-ga-013,0.1390024240494
Metropolitan,"Bartow County",GA,us-ga-015,0.09300066068167
Metropolitan,"Bibb County",GA,us-ga-021,0.18600095686005
Metropolitan,"Brantley County",GA,us-ga-025,0.09900490337468
Metropolitan,"Brooks County",GA,us-ga-027,0.12400302241625
Metropolitan,"Bryan County",GA,us-ga-029,0.09000197980598
Metropolitan,"Burke County",GA,us-ga-033,0.20500062196791
Metropolitan,"Butts County",GA,us-ga-035,0.13700481003081
Metropolitan,"Carroll County",GA,us-ga-045,0.17600028427262
Metropolitan,"Catoosa County",GA,us-ga-047,0.16500323258445
Metropolitan,"Chatham County",GA,us-ga-051,0.11000036820207
Metropolitan,"Chattahoochee County",GA,us-ga-053,0.1080037288587
Metropolitan,"Cherokee County",GA,us-ga-057,0.11000033434752
Metropolitan,"Clarke County",GA,us-ga-059,0.07400052260256
Metropolitan,"Clayton County",GA,us-ga-063,0.12000020267737
Metropolitan,"Cobb County",GA,us-ga-067,0.08900011965062
Metropolitan,"Columbia County",GA,us-ga-073,0.08900015561068
Metropolitan,"Coweta County",GA,us-ga-077,0.13600107761731
Metropolitan,"Crawford County",GA,us-ga-079,0.17400950871632
Metropolitan,"Dade County",GA,us-ga-083,0.23801520608243
Metropolitan,"Dawson County",GA,us-ga-085,0.13900536064965
Metropolitan,"Dekalb County",GA,us-ga-089,0.10800015046294
Metropolitan,"Dougherty County",GA,us-ga-095,0.16700013959332
Metropolitan,"Douglas County",GA,us-ga-097,0.11100041997519
Metropolitan,"Echols County",GA,us-ga-101,0.11603603603604
Metropolitan,"Effingham County",GA,us-ga-103,0.07300037376191
Metropolitan,"Fayette County",GA,us-ga-113,0.08400086081155
Metropolitan,"Floyd County",GA,us-ga-115,0.14400134895877
Metropolitan,"Forsyth County",GA,us-ga-117,0.07600035354875
Metropolitan,"Fulton County",GA,us-ga-121,0.08100004352914
Metropolitan,"Glynn County",GA,us-ga-127,0.1020015217155
Metropolitan,"Gwinnett County",GA,us-ga-135,0.10400007414124
Metropolitan,"Hall County",GA,us-ga-139,0.11500031508854
Metropolitan,"Haralson County",GA,us-ga-143,0.07800065155676
Metropolitan,"Harris County",GA,us-ga-145,0.16000464342375
Metropolitan,"Heard County",GA,us-ga-149,0.08900701198824
Metropolitan,"Henry County",GA,us-ga-151,0.12300045916531
Metropolitan,"Houston County",GA,us-ga-153,0.1450005903563
Metropolitan,"Jasper County",GA,us-ga-159,0.13101160862355
Metropolitan,"Jones County",GA,us-ga-169,0.24000378107572
Metropolitan,"Lamar County",GA,us-ga-171,0.16900181488203
Metropolitan,"Lanier County",GA,us-ga-173,0.22800835291047
Metropolitan,"Lee County",GA,us-ga-177,0.1540035206242
Metropolitan,"Liberty County",GA,us-ga-179,0.12800130923714
Metropolitan,"Lincoln County",GA,us-ga-181,0.18602775088738
Metropolitan,"Long County",GA,us-ga-183,0.10900183710961
Metropolitan,"Lowndes County",GA,us-ga-185,0.17000012114311
Metropolitan,"Madison County",GA,us-ga-195,0.15600531159852
Metropolitan,"Marion County",GA,us-ga-197,0.14001862775536
Metropolitan,"Mcduffie County",GA,us-ga-189,0.15700934579439
Metropolitan,"Mcintosh County",GA,us-ga-191,0.17601246105919
Metropolitan,"Meriwether County",GA,us-ga-199,0.18700762786045
Metropolitan,"Monroe County",GA,us-ga-207,0.14900219612336
Metropolitan,"Morgan County",GA,us-ga-211,0.14600290697674
Metropolitan,"Murray County",GA,us-ga-213,0.1620007594325
Metropolitan,"Muscogee County",GA,us-ga-215,0.14700050459465
Metropolitan,"Newton County",GA,us-ga-217,0.17500032870084
Metropolitan,"Oconee County",GA,us-ga-219,0.09800140902518
Metropolitan,"Oglethorpe County",GA,us-ga-221,0.10700491573034
Metropolitan,"Paulding County",GA,us-ga-223,0.09500057282349
Metropolitan,"Peach County",GA,us-ga-225,0.15600020109597
Metropolitan,"Pickens County",GA,us-ga-227,0.17400213097287
Metropolitan,"Pike County",GA,us-ga-231,0.14300572022881
Metropolitan,"Richmond County",GA,us-ga-245,0.13600043010464
Metropolitan,"Rockdale County",GA,us-ga-247,0.15700121813948
Metropolitan,"Spalding County",GA,us-ga-255,0.13600264042742
Metropolitan,"Stewart County",GA,us-ga-259,0.12800457840519
Metropolitan,"Talbot County",GA,us-ga-263,0.25502562081198
Metropolitan,"Terrell County",GA,us-ga-273,0.13101972175508
Metropolitan,"Twiggs County",GA,us-ga-289,0.15000765345171
Metropolitan,"Walker County",GA,us-ga-295,0.18200057323015
Metropolitan,"Walton County",GA,us-ga-297,0.11200012077112
Metropolitan,"Whitfield County",GA,us-ga-313,0.14700101660454
Metropolitan,"Worth County",GA,us-ga-321,0.23001420637996
Metropolitan,"Honolulu County",HI,us-hi-003,0.1130001374585
Metropolitan,"Maui County",HI,us-hi-009,0.10300005527872
Metropolitan,"Benton County",IA,us-ia-011,0.1140010487677
Metropolitan,"Black Hawk County",IA,us-ia-013,0.0960005635844
Metropolitan,"Boone County",IA,us-ia-015,0.0810037962826
Metropolitan,"Bremer County",IA,us-ia-017,0.09000272405339
Metropolitan,"Dallas County",IA,us-ia-049,0.06700027800945
Metropolitan,"Dubuque County",IA,us-ia-061,0.08100090108824
Metropolitan,"Grundy County",IA,us-ia-075,0.09100746672438
Metropolitan,"Guthrie County",IA,us-ia-077,0.09000497265042
Metropolitan,"Harrison County",IA,us-ia-085,0.15300028438715
Metropolitan,"Jasper County",IA,us-ia-099,0.1440008577862
Metropolitan,"Johnson County",IA,us-ia-103,0.06400043255713
Metropolitan,"Jones County",IA,us-ia-105,0.08900424131164
Metropolitan,"Linn County",IA,us-ia-113,0.09600029036005
Metropolitan,"Madison County",IA,us-ia-121,0.09600343790288
Metropolitan,"Mills County",IA,us-ia-129,0.06500222915738
Metropolitan,"Polk County",IA,us-ia-153,0.08900023656631
Metropolitan,"Pottawattamie County",IA,us-ia-155,0.11200034986443
Metropolitan,"Scott County",IA,us-ia-163,0.11500058918261
Metropolitan,"Story County",IA,us-ia-169,0.07900072210187
Metropolitan,"Warren County",IA,us-ia-181,0.10100227033612
Metropolitan,"Washington County",IA,us-ia-183,0.10900590551181
Metropolitan,"Woodbury County",IA,us-ia-193,0.1
Metropolitan,"Ada County",ID,us-id-001,0.07600017906973
Metropolitan,"Bannock County",ID,us-id-005,0.10900159320234
Metropolitan,"Boise County",ID,us-id-015,0.14201581692748
Metropolitan,"Bonneville County",ID,us-id-019,0.09900073053642
Metropolitan,"Butte County",ID,us-id-023,0.10304942166141
Metropolitan,"Canyon County",ID,us-id-027,0.10400059347981
Metropolitan,"Franklin County",ID,us-id-041,0.07600184246891
Metropolitan,"Gem County",ID,us-id-045,0.12800494705109
Metropolitan,"Jefferson County",ID,us-id-051,0.09700491729996
Metropolitan,"Jerome County",ID,us-id-053,0.08900094547747
Metropolitan,"Kootenai County",ID,us-id-055,0.09100052847815
Metropolitan,"Nez Perce County",ID,us-id-069,0.105
Metropolitan,"Owyhee County",ID,us-id-073,0.15500121094696
Metropolitan,"Power County",ID,us-id-077,0.11200787401575
Metropolitan,"Twin Falls County",ID,us-id-083,0.10300083822297
Metropolitan,"Alexander County",IL,us-il-003,0.05300429184549
Metropolitan,"Bond County",IL,us-il-005,0.07300548112058
Metropolitan,"Boone County",IL,us-il-007,0.09300033714567
Metropolitan,"Calhoun County",IL,us-il-013,0.10402144772118
Metropolitan,"Champaign County",IL,us-il-019,0.09400022987625
Metropolitan,"Clinton County",IL,us-il-027,0.06900024308088
Metropolitan,"Cook County",IL,us-il-031,0.09500001914381
Metropolitan,"Dekalb County",IL,us-il-037,0.06700036498253
Metropolitan,"Dupage County",IL,us-il-043,0.07300008296927
Metropolitan,"Fulton County",IL,us-il-057,0.07600028993911
Metropolitan,"Grundy County",IL,us-il-063,0.09600196758943
Metropolitan,"Henry County",IL,us-il-073,0.11400161246977
Metropolitan,"Jackson County",IL,us-il-077,0.08400071987762
Metropolitan,"Jersey County",IL,us-il-083,0.1470044709389
Metropolitan,"Johnson County",IL,us-il-087,0.09300436592547
Metropolitan,"Kane County",IL,us-il-089,0.1010000992784
Metropolitan,"Kankakee County",IL,us-il-091,0.13200063851472
Metropolitan,"Kendall County",IL,us-il-093,0.08500074875304
Metropolitan,"Lake County",IL,us-il-097,0.08500006836886
Metropolitan,"Macon County",IL,us-il-115,0.17900113507378
Metropolitan,"Macoupin County",IL,us-il-117,0.13400046008742
Metropolitan,"Madison County",IL,us-il-119,0.11800008935264
Metropolitan,"Marshall County",IL,us-il-123,0.12300459217144
Metropolitan,"Mchenry County",IL,us-il-111,0.08900009210082
Metropolitan,"Mclean County",IL,us-il-113,0.10200043965707
Metropolitan,"Menard County",IL,us-il-129,0.11601078167116
Metropolitan,"Mercer County",IL,us-il-131,0.0900016636167
Metropolitan,"Monroe County",IL,us-il-133,0.10100264262397
Metropolitan,"Peoria County",IL,us-il-143,0.125
Metropolitan,"Piatt County",IL,us-il-147,0.08300235065251
Metropolitan,"Rock Island County",IL,us-il-161,0.11900013784864
Metropolitan,"Sangamon County",IL,us-il-167,0.10600004030931
Metropolitan,"St. Clair County",IL,us-il-163,0.102
Metropolitan,"Stark County",IL,us-il-175,0.072
Metropolitan,"Tazewell County",IL,us-il-179,0.09900046651513
Metropolitan,"Vermilion County",IL,us-il-183,0.12400209168555
Metropolitan,"Will County",IL,us-il-197,0.1
Metropolitan,"Williamson County",IL,us-il-199,0.13300089602244
Metropolitan,"Winnebago County",IL,us-il-201,0.11100012781489
Metropolitan,"Woodford County",IL,us-il-203,0.11100134076635
Metropolitan,"Allen County",IN,us-in-003,0.1130002556737
Metropolitan,"Bartholomew County",IN,us-in-005,0.11600006537977
Metropolitan,"Benton County",IN,us-in-007,0.15501035526525
Metropolitan,"Boone County",IN,us-in-011,0.09500149912194
Metropolitan,"Brown County",IN,us-in-013,0.08200266134398
Metropolitan,"Carroll County",IN,us-in-015,0.09800026486558
Metropolitan,"Clark County",IN,us-in-019,0.10900067467896
Metropolitan,"Clay County",IN,us-in-021,0.18800937245314
Metropolitan,"Dearborn County",IN,us-in-029,0.10600145391885
Metropolitan,"Delaware County",IN,us-in-035,0.12700120157922
Metropolitan,"Elkhart County",IN,us-in-039,0.11600011210448
Metropolitan,"Floyd County",IN,us-in-043,0.13800152449588
Metropolitan,"Franklin County",IN,us-in-047,0.12600011853257
Metropolitan,"Hamilton County",IN,us-in-057,0.08400015819239
Metropolitan,"Hancock County",IN,us-in-059,0.116
Metropolitan,"Harrison County",IN,us-in-061,0.12900228939248
Metropolitan,"Hendricks County",IN,us-in-063,0.11900091318023
Metropolitan,"Howard County",IN,us-in-067,0.14800109749996
Metropolitan,"Jasper County",IN,us-in-073,0.1010018401145
Metropolitan,"Johnson County",IN,us-in-081,0.1
Metropolitan,"Lake County",IN,us-in-089,0.13600006681682
Metropolitan,"Laporte County",IN,us-in-091,0.15200133701011
Metropolitan,"Madison County",IN,us-in-095,0.19300122249389
Metropolitan,"Marion County",IN,us-in-097,0.12
Metropolitan,"Monroe County",IN,us-in-105,0.07300041182474
Metropolitan,"Morgan County",IN,us-in-109,0.15200030641362
Metropolitan,"Newton County",IN,us-in-111,0.17101068816801
Metropolitan,"Ohio County",IN,us-in-115,0.09100734976221
Metropolitan,"Owen County",IN,us-in-119,0.17200251098556
Metropolitan,"Parke County",IN,us-in-121,0.09800574222084
Metropolitan,"Porter County",IN,us-in-127,0.11200044072972
Metropolitan,"Posey County",IN,us-in-129,0.125
Metropolitan,"Putnam County",IN,us-in-133,0.16100116005203
Metropolitan,"Shelby County",IN,us-in-145,0.16800024064493
Metropolitan,"St. Joseph County",IN,us-in-141,0.10900014292423
Metropolitan,"Sullivan County",IN,us-in-153,0.14600160305814
Metropolitan,"Tippecanoe County",IN,us-in-157,0.0860005306904
Metropolitan,"Union County",IN,us-in-161,0.075
Metropolitan,"Vanderburgh County",IN,us-in-163,0.10900045887263
Metropolitan,"Vermillion County",IN,us-in-165,0.15301060554225
Metropolitan,"Vigo County",IN,us-in-167,0.1110003691399
Metropolitan,"Warren County",IN,us-in-171,0.16200128700129
Metropolitan,"Warrick County",IN,us-in-173,0.14200052142174
Metropolitan,"Washington County",IN,us-in-175,0.12400345788109
Metropolitan,"Whitley County",IN,us-in-183,0.13300395256917
Metropolitan,"Butler County",KS,us-ks-015,0.10100077628349
Metropolitan,"Doniphan County",KS,us-ks-043,0.1070163004961
Metropolitan,"Douglas County",KS,us-ks-045,0.0700005513591
Metropolitan,"Geary County",KS,us-ks-061,0.11000133767334
Metropolitan,"Harvey County",KS,us-ks-079,0.1010007636349
Metropolitan,"Jackson County",KS,us-ks-085,0.14700731430926
Metropolitan,"Jefferson County",KS,us-ks-087,0.11000494245569
Metropolitan,"Johnson County",KS,us-ks-091,0.07800013881498
Metropolitan,"Leavenworth County",KS,us-ks-103,0.11500149915048
Metropolitan,"Linn County",KS,us-ks-107,0.1460024769506
Metropolitan,"Miami County",KS,us-ks-121,0.10500286111338
Metropolitan,"Osage County",KS,us-ks-139,0.14800405953992
Metropolitan,"Pottawatomie County",KS,us-ks-149,0.10800121691512
Metropolitan,"Riley County",KS,us-ks-161,0.0530002334812
Metropolitan,"Sedgwick County",KS,us-ks-173,0.11400027184994
Metropolitan,"Shawnee County",KS,us-ks-177,0.11700003795499
Metropolitan,"Sumner County",KS,us-ks-191,0.14400805639476
Metropolitan,"Wabaunsee County",KS,us-ks-197,0.10300514037169
Metropolitan,"Wyandotte County",KS,us-ks-209,0.1370005730062
Metropolitan,"Allen County",KY,us-ky-003,0.12900538323507
Metropolitan,"Boone County",KY,us-ky-015,0.12100045065345
Metropolitan,"Bourbon County",KY,us-ky-017,0.11200158961452
Metropolitan,"Boyd County",KY,us-ky-019,0.15500150195254
Metropolitan,"Bracken County",KY,us-ky-023,0.09500569383439
Metropolitan,"Bullitt County",KY,us-ky-029,0.16200253360315
Metropolitan,"Butler County",KY,us-ky-031,0.125
Metropolitan,"Campbell County",KY,us-ky-037,0.11000070876745
Metropolitan,"Carter County",KY,us-ky-043,0.16400665818075
Metropolitan,"Christian County",KY,us-ky-047,0.12400064280262
Metropolitan,"Clark County",KY,us-ky-049,0.11200117586536
Metropolitan,"Daviess County",KY,us-ky-059,0.13400135409614
Metropolitan,"Edmonson County",KY,us-ky-061,0.14700676730869
Metropolitan,"Fayette County",KY,us-ky-067,0.10600028758653
Metropolitan,"Gallatin County",KY,us-ky-077,0.13900219642297
Metropolitan,"Grant County",KY,us-ky-081,0.13700254022015
Metropolitan,"Greenup County",KY,us-ky-089,0.15
Metropolitan,"Hancock County",KY,us-ky-091,0.13001579778831
Metropolitan,"Hardin County",KY,us-ky-093,0.12100142592149
Metropolitan,"Henderson County",KY,us-ky-101,0.19400424529673
Metropolitan,"Henry County",KY,us-ky-103,0.12300817806256
Metropolitan,"Jefferson County",KY,us-ky-111,0.12400018621235
Metropolitan,"Jessamine County",KY,us-ky-113,0.08000103327134
Metropolitan,"Kenton County",KY,us-ky-117,0.11800014760269
Metropolitan,"Larue County",KY,us-ky-123,0.09800243833818
Metropolitan,"Mclean County",KY,us-ky-149,0.15701396973225
Metropolitan,"Meade County",KY,us-ky-163,0.13300281260428
Metropolitan,"Oldham County",KY,us-ky-185,0.07800054355779
Metropolitan,"Pendleton County",KY,us-ky-191,0.11300775901415
Metropolitan,"Scott County",KY,us-ky-209,0.07700140002546
Metropolitan,"Shelby County",KY,us-ky-211,0.1180025535537
Metropolitan,"Spencer County",KY,us-ky-215,0.144
Metropolitan,"Trigg County",KY,us-ky-221,0.12300045187528
Metropolitan,"Warren County",KY,us-ky-227,0.07800029795475
Metropolitan,"Woodford County",KY,us-ky-239,0.08200261122828
Metropolitan,"Acadia Parish",LA,us-la-001,0.1330005348547
Metropolitan,"Ascension Parish",LA,us-la-005,0.13
Metropolitan,"Assumption Parish",LA,us-la-007,0.20100151391639
Metropolitan,"Bossier Parish",LA,us-la-015,0.09900034695117
Metropolitan,"Caddo Parish",LA,us-la-017,0.13500002755777
Metropolitan,"Calcasieu Parish",LA,us-la-019,0.1190004612421
Metropolitan,"Cameron Parish",LA,us-la-023,0.08900824860925
Metropolitan,"De Soto Parish",LA,us-la-031,0.16300457347385
Metropolitan,"East Baton Rouge Parish",LA,us-la-033,0.12300034464984
Metropolitan,"East Feliciana Parish",LA,us-la-037,0.18300103573278
Metropolitan,"Grant Parish",LA,us-la-043,0.16100460346134
Metropolitan,"Iberia Parish",LA,us-la-045,0.14500223678836
Metropolitan,"Iberville Parish",LA,us-la-047,0.16800253948099
Metropolitan,"Jefferson Parish",LA,us-la-051,0.13700009982123
Metropolitan,"Lafayette Parish",LA,us-la-055,0.10900045228403
Metropolitan,"Lafourche Parish",LA,us-la-057,0.13800095910119
Metropolitan,"Livingston Parish",LA,us-la-063,0.09100058372416
Metropolitan,"Morehouse Parish",LA,us-la-067,0.12700010596588
Metropolitan,"Orleans Parish",LA,us-la-071,0.112
